alpha,bias,degree,num_features,proj_time,projection,regr_time,scale,test_score,val_score
0.1,64.0,6.0,10000.0,0.18368816375732422,opu,1.3665771484375,1e-15,0.4959,0.5023333333333333
0.1,64.0,6.0,10000.0,0.18853092193603516,opu,1.328357219696045,1e-12,0.8536,0.8604166666666667
0.1,64.0,6.0,10000.0,0.18266606330871582,opu,1.354731798171997,1e-09,0.8796,0.8855833333333333
0.1,64.0,6.0,10000.0,0.18451380729675293,opu,1.3619205951690674,1e-06,0.8802,0.8834166666666666
0.1,64.0,6.0,10000.0,0.2074277400970459,opu,1.333754062652588,0.001,0.8795,0.88625
0.1,64.0,6.0,10000.0,0.19007515907287598,opu,1.4078996181488037,1.0,0.877,0.88475
0.1,512.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
0.1,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
0.1,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
0.1,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
0.1,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
0.1,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
0.1,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1.0,0.0,6.0,10000.0,0.18373775482177734,opu,1.3481106758117676,1e-15,0.136,0.136
1.0,0.0,6.0,10000.0,0.18497180938720703,opu,1.3526837825775146,1e-12,0.2103,0.20808333333333334
1.0,0.0,6.0,10000.0,0.18285536766052246,opu,1.356821060180664,1e-09,0.856,0.859
1.0,0.0,6.0,10000.0,0.1862022876739502,opu,1.3523943424224854,1e-06,0.8672,0.87925
1.0,0.0,6.0,10000.0,0.2880725860595703,opu,1.3525967597961426,0.001,0.8703,0.87525
1.0,0.0,6.0,10000.0,0.2498304843902588,opu,1.398972988128662,1.0,0.8697,0.8770833333333333
1.0,1.0,6.0,10000.0,0.18189167976379395,opu,1.3513901233673096,1e-15,0.1236,0.12208333333333334
1.0,1.0,6.0,10000.0,0.1829359531402588,opu,1.3558650016784668,1e-12,0.1754,0.18025
1.0,1.0,6.0,10000.0,0.18306255340576172,opu,1.360640525817871,1e-09,0.8597,0.8644166666666667
1.0,1.0,6.0,10000.0,0.1861429214477539,opu,1.3255841732025146,1e-06,0.8704,0.87675
1.0,1.0,6.0,10000.0,0.18726825714111328,opu,1.3444547653198242,0.001,0.8717,0.8764166666666666
1.0,1.0,6.0,10000.0,0.18343758583068848,opu,1.3620109558105469,1.0,0.8741,0.87475
1.0,8.0,6.0,10000.0,0.2549741268157959,opu,1.3559231758117676,1e-15,0.1682,0.16441666666666666
1.0,8.0,6.0,10000.0,0.18794035911560059,opu,1.3425214290618896,1e-12,0.1638,0.16241666666666665
1.0,8.0,6.0,10000.0,0.1885983943939209,opu,1.3252453804016113,1e-09,0.8635,0.8738333333333334
1.0,8.0,6.0,10000.0,0.18478035926818848,opu,1.3779387474060059,1e-06,0.8748,0.879
1.0,8.0,6.0,10000.0,0.18898916244506836,opu,1.379169225692749,0.001,0.8739,0.8809166666666667
1.0,8.0,6.0,10000.0,0.18722796440124512,opu,1.3661320209503174,1.0,0.8732,0.8849166666666667
1.0,64.0,6.0,10000.0,0.18537259101867676,opu,1.3643462657928467,1e-15,0.2548,0.2614166666666667
1.0,64.0,6.0,10000.0,0.18546271324157715,opu,1.3648178577423096,1e-12,0.8299,0.8394166666666667
1.0,64.0,6.0,10000.0,0.18911504745483398,opu,1.326777696609497,1e-09,0.8807,0.8809166666666667
1.0,64.0,6.0,10000.0,0.19397401809692383,opu,1.3392033576965332,1e-06,0.8789,0.8868333333333334
1.0,64.0,6.0,10000.0,0.1957533359527588,opu,1.3929548263549805,0.001,0.8778,0.88275
1.0,64.0,6.0,10000.0,0.18812012672424316,opu,1.3440117835998535,1.0,0.8756,0.88625
1.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
1.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
1.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
1.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
1.0,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
1.0,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
1.0,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10.0,0.0,6.0,10000.0,0.18762469291687012,opu,1.3807504177093506,1e-15,0.1013,0.10116666666666667
10.0,0.0,6.0,10000.0,0.18554043769836426,opu,1.356626033782959,1e-12,0.1187,0.11808333333333333
10.0,0.0,6.0,10000.0,0.27724552154541016,opu,1.3845677375793457,1e-09,0.8122,0.818
10.0,0.0,6.0,10000.0,0.1855154037475586,opu,1.4017901420593262,1e-06,0.873,0.88025
10.0,0.0,6.0,10000.0,0.25434374809265137,opu,1.375436544418335,0.001,0.8691,0.87875
10.0,0.0,6.0,10000.0,0.252500057220459,opu,1.3681657314300537,1.0,0.8703,0.87375
10.0,1.0,6.0,10000.0,0.1870589256286621,opu,1.4097838401794434,1e-15,0.134,0.13275
10.0,1.0,6.0,10000.0,0.193711519241333,opu,1.3308634757995605,1e-12,0.177,0.17525
10.0,1.0,6.0,10000.0,0.2991776466369629,opu,1.336704969406128,1e-09,0.8142,0.8194166666666667
10.0,1.0,6.0,10000.0,0.18261122703552246,opu,1.3760342597961426,1e-06,0.8714,0.8735
10.0,1.0,6.0,10000.0,0.18796133995056152,opu,1.3522179126739502,0.001,0.8706,0.8751666666666666
10.0,1.0,6.0,10000.0,0.1956484317779541,opu,1.3948230743408203,1.0,0.8691,0.8734166666666666
10.0,8.0,6.0,10000.0,0.1861405372619629,opu,1.3572771549224854,1e-15,0.1047,0.10741666666666666
10.0,8.0,6.0,10000.0,0.18235182762145996,opu,1.361112356185913,1e-12,0.1875,0.18758333333333332
10.0,8.0,6.0,10000.0,0.18540692329406738,opu,1.3688650131225586,1e-09,0.8458,0.8545
10.0,8.0,6.0,10000.0,0.18886256217956543,opu,1.3470704555511475,1e-06,0.8722,0.8825
10.0,8.0,6.0,10000.0,0.18764519691467285,opu,1.402113437652588,0.001,0.8737,0.877
10.0,8.0,6.0,10000.0,0.18734002113342285,opu,1.360994815826416,1.0,0.8744,0.8788333333333334
10.0,64.0,6.0,10000.0,0.18577933311462402,opu,1.3441851139068604,1e-15,0.1637,0.16483333333333333
10.0,64.0,6.0,10000.0,0.18415379524230957,opu,1.3838748931884766,1e-12,0.804,0.8139166666666666
10.0,64.0,6.0,10000.0,0.18477892875671387,opu,1.3608922958374023,1e-09,0.8791,0.8913333333333333
10.0,64.0,6.0,10000.0,0.2598409652709961,opu,1.3934919834136963,1e-06,0.8781,0.8839166666666667
10.0,64.0,6.0,10000.0,0.19775104522705078,opu,1.3533892631530762,0.001,0.8794,0.8838333333333334
10.0,64.0,6.0,10000.0,0.2707653045654297,opu,1.383089542388916,1.0,0.8811,0.8880833333333333
10.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
10.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
10.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
10.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
10.0,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
10.0,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
10.0,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
100.0,0.0,6.0,10000.0,0.2843921184539795,opu,1.3984017372131348,1e-15,0.1678,0.16808333333333333
100.0,0.0,6.0,10000.0,0.3012571334838867,opu,1.3505427837371826,1e-12,0.1031,0.10783333333333334
100.0,0.0,6.0,10000.0,0.1911008358001709,opu,1.3979413509368896,1e-09,0.7598,0.7578333333333334
100.0,0.0,6.0,10000.0,0.18393826484680176,opu,1.361720085144043,1e-06,0.8745,0.8738333333333334
100.0,0.0,6.0,10000.0,0.18538236618041992,opu,1.356973648071289,0.001,0.8681,0.876
100.0,0.0,6.0,10000.0,0.1854393482208252,opu,1.4131696224212646,1.0,0.8738,0.8746666666666667
100.0,1.0,6.0,10000.0,0.1958780288696289,opu,1.3371164798736572,1e-15,0.1648,0.17416666666666666
100.0,1.0,6.0,10000.0,0.19499421119689941,opu,1.3525443077087402,1e-12,0.109,0.114
100.0,1.0,6.0,10000.0,0.2746896743774414,opu,1.3765506744384766,1e-09,0.7509,0.7621666666666667
100.0,1.0,6.0,10000.0,0.18459415435791016,opu,1.3434529304504395,1e-06,0.8698,0.875
100.0,1.0,6.0,10000.0,0.18496203422546387,opu,1.3245768547058105,0.001,0.8748,0.8790833333333333
100.0,1.0,6.0,10000.0,0.18246936798095703,opu,1.3339476585388184,1.0,0.8721,0.8750833333333333
100.0,8.0,6.0,10000.0,0.19907164573669434,opu,1.342172622680664,1e-15,0.1674,0.16475
100.0,8.0,6.0,10000.0,0.2965235710144043,opu,1.3406405448913574,1e-12,0.1029,0.10016666666666667
100.0,8.0,6.0,10000.0,0.18480563163757324,opu,1.4084649085998535,1e-09,0.7956,0.8074166666666667
100.0,8.0,6.0,10000.0,0.18628931045532227,opu,1.3553297519683838,1e-06,0.8725,0.87725
100.0,8.0,6.0,10000.0,0.18582963943481445,opu,1.3693416118621826,0.001,0.8715,0.87625
100.0,8.0,6.0,10000.0,0.24969720840454102,opu,1.3508358001708984,1.0,0.872,0.8785
100.0,64.0,6.0,10000.0,0.18494224548339844,opu,1.3653759956359863,1e-15,0.2001,0.20175
100.0,64.0,6.0,10000.0,0.18204355239868164,opu,1.3697633743286133,1e-12,0.7748,0.7825
100.0,64.0,6.0,10000.0,0.2579972743988037,opu,1.351386308670044,1e-09,0.8781,0.8845833333333334
100.0,64.0,6.0,10000.0,0.3016324043273926,opu,1.3916950225830078,1e-06,0.8789,0.8823333333333333
100.0,64.0,6.0,10000.0,0.19483304023742676,opu,1.3476896286010742,0.001,0.879,0.8818333333333334
100.0,64.0,6.0,10000.0,0.18638944625854492,opu,1.3612284660339355,1.0,0.8784,0.8856666666666667
100.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
100.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
100.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
100.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
100.0,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
100.0,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
100.0,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1000.0,0.0,6.0,10000.0,0.18610739707946777,opu,1.3325691223144531,1e-15,0.1238,0.12291666666666666
1000.0,0.0,6.0,10000.0,0.19716882705688477,opu,1.397895336151123,1e-12,0.102,0.10566666666666667
1000.0,0.0,6.0,10000.0,0.30969810485839844,opu,1.3250408172607422,1e-09,0.6988,0.6979166666666666
1000.0,0.0,6.0,10000.0,0.1831064224243164,opu,1.3607261180877686,1e-06,0.8726,0.8758333333333334
1000.0,0.0,6.0,10000.0,0.18659353256225586,opu,1.3623244762420654,0.001,0.8698,0.88075
1000.0,0.0,6.0,10000.0,0.18584442138671875,opu,1.3587570190429688,1.0,0.8706,0.8740833333333333
1000.0,1.0,6.0,10000.0,0.18483471870422363,opu,1.3248858451843262,1e-15,0.1954,0.1975
1000.0,1.0,6.0,10000.0,0.182877779006958,opu,1.3494904041290283,1e-12,0.1083,0.10808333333333334
1000.0,1.0,6.0,10000.0,0.18987727165222168,opu,1.3549847602844238,1e-09,0.7041,0.7010833333333333
1000.0,1.0,6.0,10000.0,0.2858114242553711,opu,1.356210708618164,1e-06,0.8732,0.8815833333333334
1000.0,1.0,6.0,10000.0,0.25084924697875977,opu,1.3542876243591309,0.001,0.8681,0.86875
1000.0,1.0,6.0,10000.0,0.274308443069458,opu,1.3686015605926514,1.0,0.872,0.8796666666666667
1000.0,8.0,6.0,10000.0,0.18224310874938965,opu,1.3518712520599365,1e-15,0.1433,0.14666666666666667
1000.0,8.0,6.0,10000.0,0.1843092441558838,opu,1.3626768589019775,1e-12,0.1999,0.19941666666666666
1000.0,8.0,6.0,10000.0,0.1835315227508545,opu,1.3662896156311035,1e-09,0.7186,0.73225
1000.0,8.0,6.0,10000.0,0.1851804256439209,opu,1.3832736015319824,1e-06,0.8763,0.8815
1000.0,8.0,6.0,10000.0,0.1960279941558838,opu,1.3970725536346436,0.001,0.8707,0.8801666666666667
1000.0,8.0,6.0,10000.0,0.2995126247406006,opu,1.3359191417694092,1.0,0.8713,0.8835
1000.0,64.0,6.0,10000.0,0.18863749504089355,opu,1.3397281169891357,1e-15,0.1034,0.10475
1000.0,64.0,6.0,10000.0,0.19152021408081055,opu,1.3459570407867432,1e-12,0.6932,0.7079166666666666
1000.0,64.0,6.0,10000.0,0.18482661247253418,opu,1.3211078643798828,1e-09,0.8755,0.8766666666666667
1000.0,64.0,6.0,10000.0,0.18750834465026855,opu,1.3483400344848633,1e-06,0.877,0.8856666666666667
1000.0,64.0,6.0,10000.0,0.1839749813079834,opu,1.364243984222412,0.001,0.8801,0.88325
1000.0,64.0,6.0,10000.0,0.18324923515319824,opu,1.3645603656768799,1.0,0.8781,0.8908333333333334
1000.0,512.0,6.0,10000.0,0.1858675479888916,opu,1.3551208972930908,1e-15,0.8119,0.8268333333333333
1000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
1000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
1000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
1000.0,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
1000.0,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
1000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10000.0,0.0,6.0,10000.0,0.1880960464477539,opu,1.3983030319213867,1e-15,0.1435,0.14525
10000.0,0.0,6.0,10000.0,0.18537592887878418,opu,1.361236572265625,1e-12,0.1309,0.13183333333333333
10000.0,0.0,6.0,10000.0,0.18246030807495117,opu,1.3600962162017822,1e-09,0.4747,0.48375
10000.0,0.0,6.0,10000.0,0.2575948238372803,opu,1.3850760459899902,1e-06,0.8739,0.8815833333333334
10000.0,0.0,6.0,10000.0,0.18504095077514648,opu,1.401282548904419,0.001,0.8713,0.8748333333333334
10000.0,0.0,6.0,10000.0,0.18488359451293945,opu,1.3560776710510254,1.0,0.8714,0.8776666666666667
10000.0,1.0,6.0,10000.0,0.18161320686340332,opu,1.3593807220458984,1e-15,0.1554,0.15783333333333333
10000.0,1.0,6.0,10000.0,0.25437021255493164,opu,1.3543672561645508,1e-12,0.1424,0.144
10000.0,1.0,6.0,10000.0,0.18193793296813965,opu,1.3457791805267334,1e-09,0.5172,0.5328333333333334
10000.0,1.0,6.0,10000.0,0.18506169319152832,opu,1.346243143081665,1e-06,0.8746,0.8844166666666666
10000.0,1.0,6.0,10000.0,0.18855595588684082,opu,1.3451035022735596,0.001,0.8717,0.8791666666666667
10000.0,1.0,6.0,10000.0,0.1909482479095459,opu,1.3997795581817627,1.0,0.8711,0.8786666666666667
10000.0,8.0,6.0,10000.0,0.1951744556427002,opu,1.3473234176635742,1e-15,0.1583,0.15375
10000.0,8.0,6.0,10000.0,0.18756389617919922,opu,1.3524153232574463,1e-12,0.1141,0.1095
10000.0,8.0,6.0,10000.0,0.18595027923583984,opu,1.3281433582305908,1e-09,0.6455,0.6584166666666667
10000.0,8.0,6.0,10000.0,0.19192099571228027,opu,1.392850399017334,1e-06,0.8757,0.886
10000.0,8.0,6.0,10000.0,0.2502906322479248,opu,1.3880231380462646,0.001,0.8721,0.8850833333333333
10000.0,8.0,6.0,10000.0,0.24970698356628418,opu,1.347125768661499,1.0,0.8786,0.8850833333333333
10000.0,64.0,6.0,10000.0,0.19870948791503906,opu,1.3935394287109375,1e-15,0.1718,0.17883333333333334
10000.0,64.0,6.0,10000.0,0.18213844299316406,opu,1.3538546562194824,1e-12,0.5956,0.5958333333333333
10000.0,64.0,6.0,10000.0,0.1844625473022461,opu,1.3418207168579102,1e-09,0.8669,0.8700833333333333
10000.0,64.0,6.0,10000.0,0.18806242942810059,opu,1.3527381420135498,1e-06,0.8797,0.8821666666666667
10000.0,64.0,6.0,10000.0,0.1862776279449463,opu,1.4095845222473145,0.001,0.8787,0.885
10000.0,64.0,6.0,10000.0,0.18914198875427246,opu,1.3477246761322021,1.0,0.8771,0.8849166666666667
10000.0,512.0,6.0,10000.0,0.18567633628845215,opu,1.3409972190856934,1e-15,0.7967,0.8015
10000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
10000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
10000.0,512.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
10000.0,512.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
10000.0,512.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-15,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-12,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-09,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1e-06,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,0.001,0.0,0.0
10000.0,4096.0,6.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
