alpha,bias,degree,num_features,proj_time,projection,regr_time,scale,test_score,val_score
10.0,1.0,2.0,10000.0,0.19397807121276855,opu,1.814765453338623,0.001,0.7941,0.80125
10.0,1.0,2.0,10000.0,0.2549593448638916,opu,1.8621606826782227,0.01,0.8642,0.8683333333333333
10.0,1.0,2.0,10000.0,0.25891828536987305,opu,1.665360689163208,0.1,0.8772,0.888
10.0,1.0,2.0,10000.0,0.18860960006713867,opu,1.7378764152526855,1.0,0.8753,0.8845833333333334
10.0,2.0,2.0,10000.0,0.18228626251220703,opu,1.6532011032104492,1e-05,0.1521,0.15233333333333332
10.0,2.0,2.0,10000.0,0.18607759475708008,opu,1.6671926975250244,0.0001,0.6282,0.6385
10.0,2.0,2.0,10000.0,0.18413662910461426,opu,1.6603341102600098,0.001,0.7942,0.8086666666666666
10.0,2.0,2.0,10000.0,0.1887810230255127,opu,1.7047514915466309,0.01,0.8653,0.8730833333333333
10.0,2.0,2.0,10000.0,0.18510174751281738,opu,1.8680284023284912,0.1,0.8805,0.8845833333333334
10.0,2.0,2.0,10000.0,0.2597360610961914,opu,1.6712231636047363,1.0,0.8784,0.8836666666666667
10.0,4.0,2.0,10000.0,0.1950376033782959,opu,1.7117860317230225,1e-05,0.101,0.0985
10.0,4.0,2.0,10000.0,0.186967134475708,opu,1.7572822570800781,0.0001,0.6278,0.6295833333333334
10.0,4.0,2.0,10000.0,0.25956130027770996,opu,1.7645752429962158,0.001,0.7972,0.8050833333333334
10.0,4.0,2.0,10000.0,0.1917874813079834,opu,1.9415841102600098,0.01,0.8647,0.8705833333333334
10.0,4.0,2.0,10000.0,0.25417375564575195,opu,1.7143847942352295,0.1,0.8792,0.8914166666666666
10.0,4.0,2.0,10000.0,0.18064355850219727,opu,1.754206657409668,1.0,0.878,0.8871666666666667
10.0,8.0,2.0,10000.0,0.18256497383117676,opu,1.6773788928985596,1e-05,0.1022,0.09975
10.0,8.0,2.0,10000.0,0.19427728652954102,opu,1.8428301811218262,0.0001,0.6375,0.6460833333333333
10.0,8.0,2.0,10000.0,0.30538010597229004,opu,1.8179261684417725,0.001,0.8021,0.8108333333333333
10.0,8.0,2.0,10000.0,0.19233059883117676,opu,1.832108974456787,0.01,0.8666,0.87375
10.0,8.0,2.0,10000.0,0.18896245956420898,opu,1.7475643157958984,0.1,0.879,0.8874166666666666
10.0,8.0,2.0,10000.0,0.18744301795959473,opu,1.9616236686706543,1.0,0.8797,0.8841666666666667
10.0,16.0,2.0,10000.0,0.18645381927490234,opu,1.809126615524292,1e-05,0.1122,0.11191666666666666
10.0,16.0,2.0,10000.0,0.2613260746002197,opu,1.7458441257476807,0.0001,0.6492,0.65175
10.0,16.0,2.0,10000.0,0.18596577644348145,opu,1.7593283653259277,0.001,0.8077,0.8149166666666666
10.0,16.0,2.0,10000.0,0.18394756317138672,opu,1.7633533477783203,0.01,0.8661,0.87775
10.0,16.0,2.0,10000.0,0.18175292015075684,opu,1.762352466583252,0.1,0.8821,0.8860833333333333
10.0,16.0,2.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
100.0,0.0,2.0,10000.0,0.25220179557800293,opu,1.8112211227416992,1e-05,0.1003,0.09708333333333333
100.0,0.0,2.0,10000.0,0.18554186820983887,opu,1.7675755023956299,0.0001,0.2835,0.2828333333333333
100.0,0.0,2.0,10000.0,0.18133282661437988,opu,1.752661943435669,0.001,0.706,0.7179166666666666
100.0,0.0,2.0,10000.0,0.18362951278686523,opu,1.764756202697754,0.01,0.8414,0.8495
100.0,0.0,2.0,10000.0,0.25260400772094727,opu,1.7553913593292236,0.1,0.8783,0.8819166666666667
100.0,0.0,2.0,10000.0,0.2475426197052002,opu,1.7696382999420166,1.0,0.8774,0.8865
100.0,1.0,2.0,10000.0,0.2557201385498047,opu,1.770566463470459,1e-05,0.111,0.11141666666666666
100.0,1.0,2.0,10000.0,0.18849396705627441,opu,1.7929093837738037,0.0001,0.3059,0.30783333333333335
100.0,1.0,2.0,10000.0,0.2478334903717041,opu,1.7705044746398926,0.001,0.7051,0.7141666666666666
100.0,1.0,2.0,10000.0,0.18434381484985352,opu,1.7614850997924805,0.01,0.839,0.8440833333333333
100.0,1.0,2.0,10000.0,0.2499535083770752,opu,1.7677514553070068,0.1,0.8771,0.8863333333333333
100.0,1.0,2.0,10000.0,0.28105688095092773,opu,1.7568144798278809,1.0,0.876,0.88525
100.0,2.0,2.0,10000.0,0.18611836433410645,opu,1.7612338066101074,1e-05,0.1,0.09558333333333334
100.0,2.0,2.0,10000.0,0.18715119361877441,opu,1.759932041168213,0.0001,0.2982,0.3011666666666667
100.0,2.0,2.0,10000.0,0.18622183799743652,opu,1.759591817855835,0.001,0.7055,0.7115
100.0,2.0,2.0,10000.0,0.2542903423309326,opu,1.7606556415557861,0.01,0.8401,0.85225
100.0,2.0,2.0,10000.0,0.25051140785217285,opu,1.7237589359283447,0.1,0.8784,0.88
100.0,2.0,2.0,10000.0,0.19475340843200684,opu,1.7428169250488281,1.0,0.8791,0.8853333333333333
100.0,4.0,2.0,10000.0,0.2510664463043213,opu,1.7524549961090088,1e-05,0.1026,0.10041666666666667
100.0,4.0,2.0,10000.0,0.2527165412902832,opu,1.7711966037750244,0.0001,0.305,0.306
100.0,4.0,2.0,10000.0,0.18723511695861816,opu,1.8590569496154785,0.001,0.7108,0.7175833333333334
100.0,4.0,2.0,10000.0,0.20373940467834473,opu,1.7496635913848877,0.01,0.8405,0.8471666666666666
100.0,4.0,2.0,10000.0,0.187821626663208,opu,1.6807796955108643,0.1,0.8779,0.8914166666666666
100.0,4.0,2.0,10000.0,0.18398547172546387,opu,1.6769115924835205,1.0,0.879,0.8844166666666666
100.0,8.0,2.0,10000.0,0.27216362953186035,opu,1.8387086391448975,1e-05,0.1041,0.104
100.0,8.0,2.0,10000.0,0.267866849899292,opu,1.7030632495880127,0.0001,0.3281,0.32766666666666666
100.0,8.0,2.0,10000.0,0.19396471977233887,opu,1.7419464588165283,0.001,0.7293,0.7319166666666667
100.0,8.0,2.0,10000.0,0.30272412300109863,opu,1.801002025604248,0.01,0.8416,0.8484166666666667
100.0,8.0,2.0,10000.0,0.20302224159240723,opu,1.9013795852661133,0.1,0.8789,0.88275
100.0,8.0,2.0,10000.0,0.19476652145385742,opu,1.6621837615966797,1.0,0.8787,0.8860833333333333
100.0,16.0,2.0,10000.0,0.18616175651550293,opu,1.6782283782958984,1e-05,0.1507,0.15541666666666668
100.0,16.0,2.0,10000.0,0.19417858123779297,opu,1.7285079956054688,0.0001,0.5522,0.5580833333333334
100.0,16.0,2.0,10000.0,0.1970992088317871,opu,1.6687018871307373,0.001,0.7599,0.7685
100.0,16.0,2.0,10000.0,0.18397235870361328,opu,1.7495262622833252,0.01,0.8439,0.84925
100.0,16.0,2.0,10000.0,0.2975189685821533,opu,1.7774152755737305,0.1,0.8783,0.8906666666666667
100.0,16.0,2.0,10000.0,0.0,opu,0.0,1.0,0.0,0.0
1000.0,0.0,2.0,10000.0,0.18752002716064453,opu,1.7596008777618408,1e-05,0.1086,0.10958333333333334
1000.0,0.0,2.0,10000.0,0.1860041618347168,opu,1.750030517578125,0.0001,0.1,0.09875
1000.0,0.0,2.0,10000.0,0.2304854393005371,opu,1.8035693168640137,0.001,0.6263,0.643
1000.0,0.0,2.0,10000.0,0.19079327583312988,opu,1.8018314838409424,0.01,0.7966,0.8019166666666667
1000.0,0.0,2.0,10000.0,0.1869971752166748,opu,1.7487049102783203,0.1,0.8639,0.8754166666666666
1000.0,0.0,2.0,10000.0,0.18632817268371582,opu,1.7525014877319336,1.0,0.8798,0.8869166666666667
1000.0,1.0,2.0,10000.0,0.19308829307556152,opu,1.7487215995788574,1e-05,0.1015,0.10333333333333333
1000.0,1.0,2.0,10000.0,0.186126708984375,opu,1.8041770458221436,0.0001,0.1157,0.11375
1000.0,1.0,2.0,10000.0,0.18721604347229004,opu,1.7501225471496582,0.001,0.6276,0.6393333333333333
1000.0,1.0,2.0,10000.0,0.18709492683410645,opu,1.7543411254882812,0.01,0.7959,0.8065
1000.0,1.0,2.0,10000.0,0.2901127338409424,opu,1.821481466293335,0.1,0.8655,0.8665833333333334
1000.0,1.0,2.0,10000.0,0.21051621437072754,opu,1.841637134552002,1.0,0.8802,0.8870833333333333
1000.0,2.0,2.0,10000.0,0.25375795364379883,opu,1.78659987449646,1e-05,0.1,0.09708333333333333
1000.0,2.0,2.0,10000.0,0.29227328300476074,opu,1.7562494277954102,0.0001,0.1069,0.1065
1000.0,2.0,2.0,10000.0,0.2929413318634033,opu,1.897378921508789,0.001,0.6345,0.6368333333333334
1000.0,2.0,2.0,10000.0,0.25493669509887695,opu,1.8246991634368896,0.01,0.7973,0.79675
1000.0,2.0,2.0,10000.0,0.1873779296875,opu,1.7626912593841553,0.1,0.8655,0.87225
1000.0,2.0,2.0,10000.0,0.1965162754058838,opu,1.795821189880371,1.0,0.8819,0.8793333333333333
1000.0,4.0,2.0,10000.0,0.18505263328552246,opu,1.762557029724121,1e-05,0.1251,0.12758333333333333
1000.0,4.0,2.0,10000.0,0.2587885856628418,opu,1.7506089210510254,0.0001,0.1004,0.09916666666666667
1000.0,4.0,2.0,10000.0,0.27302050590515137,opu,1.7149460315704346,0.001,0.6312,0.6376666666666667
1000.0,4.0,2.0,10000.0,0.18385553359985352,opu,1.7080955505371094,0.01,0.7976,0.8056666666666666
1000.0,4.0,2.0,10000.0,0.182603120803833,opu,1.722076654434204,0.1,0.8666,0.8763333333333333
1000.0,4.0,2.0,10000.0,0.25075387954711914,opu,1.7344255447387695,1.0,0.8814,0.8855
1000.0,8.0,2.0,10000.0,0.25037050247192383,opu,1.664503812789917,1e-05,0.1066,0.10541666666666667
1000.0,8.0,2.0,10000.0,0.1847219467163086,opu,1.6843366622924805,0.0001,0.128,0.12691666666666668
1000.0,8.0,2.0,10000.0,0.1840198040008545,opu,1.656508445739746,0.001,0.6388,0.6505833333333333
1000.0,8.0,2.0,10000.0,0.2735457420349121,opu,1.7418639659881592,0.01,0.8021,0.8123333333333334
1000.0,8.0,2.0,10000.0,0.2513284683227539,opu,1.690732717514038,0.1,0.8669,0.8755833333333334
1000.0,8.0,2.0,10000.0,0.18450045585632324,opu,1.6422903537750244,1.0,0.88,0.88775
1000.0,16.0,2.0,10000.0,0.19783544540405273,opu,1.671247959136963,1e-05,0.1161,0.11533333333333333
1000.0,16.0,2.0,10000.0,0.2721433639526367,opu,1.7646512985229492,0.0001,0.1519,0.15416666666666667
1000.0,16.0,2.0,10000.0,0.18247771263122559,opu,1.6696479320526123,0.001,0.6532,0.6551666666666667
1000.0,16.0,2.0,10000.0,0.18251848220825195,opu,1.6612465381622314,0.01,0.8074,0.82025
1000.0,16.0,2.0,10000.0,0.18508505821228027,opu,1.6588013172149658,0.1,0.8666,0.8718333333333333
1000.0,16.0,2.0,10000.0,0.18176865577697754,opu,1.6521477699279785,1.0,0.8778,0.885
