alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
10.0,0.5,0.0,opu,60.0,1.0,2.0,0.7434,1.2316198348999023,0.7535166666666666,0.0
1.0,0.5,0.0,opu,60.0,1.0,2.0,0.7435,1.2316198348999023,0.7535333333333334,0.0
0.1,0.5,0.0,opu,60.0,1.0,2.0,0.7435,1.2316198348999023,0.75355,0.0
0.01,0.5,0.0,opu,60.0,1.0,2.0,0.7435,1.2316198348999023,0.75355,0.0
0.0,0.5,0.0,opu,60.0,1.0,2.0,0.7435,1.2316198348999023,0.75355,0.0
100.0,0.5,0.0,opu,60.0,0.1,2.0,0.7415,1.1280982494354248,0.7498,0.0
10.0,0.5,0.0,opu,60.0,0.1,2.0,0.7433,1.1280982494354248,0.7525833333333334,0.0
1.0,0.5,0.0,opu,60.0,0.1,2.0,0.7434,1.1280982494354248,0.7534833333333333,0.0
0.1,0.5,0.0,opu,60.0,0.1,2.0,0.7434,1.1280982494354248,0.7535166666666666,0.0
0.01,0.5,0.0,opu,60.0,0.1,2.0,0.7435,1.1280982494354248,0.7535333333333334,0.0
0.0,0.5,0.0,opu,60.0,0.1,2.0,0.7435,1.1280982494354248,0.75355,0.0
100.0,0.5,0.0,opu,60.0,0.01,2.0,0.6738,1.1005699634552002,0.6590833333333334,0.0
10.0,0.5,0.0,opu,60.0,0.01,2.0,0.7264,1.1005699634552002,0.7251,0.0
1.0,0.5,0.0,opu,60.0,0.01,2.0,0.7415,1.1005699634552002,0.7498,0.0
0.1,0.5,0.0,opu,60.0,0.01,2.0,0.7433,1.1005699634552002,0.7525833333333334,0.0
0.01,0.5,0.0,opu,60.0,0.01,2.0,0.7434,1.1005699634552002,0.7534833333333333,0.0
0.0,0.5,0.0,opu,60.0,0.01,2.0,0.7435,1.1005699634552002,0.7535333333333334,0.0
100.0,0.5,0.0,opu,60.0,0.001,2.0,0.5909,1.1547327041625977,0.5894,0.0
10.0,0.5,0.0,opu,60.0,0.001,2.0,0.6154,1.1547327041625977,0.6023833333333334,0.0
1.0,0.5,0.0,opu,60.0,0.001,2.0,0.6738,1.1547327041625977,0.6590833333333334,0.0
0.1,0.5,0.0,opu,60.0,0.001,2.0,0.7264,1.1547327041625977,0.7251,0.0
0.01,0.5,0.0,opu,60.0,0.001,2.0,0.7415,1.1547327041625977,0.7498,0.0
0.0,0.5,0.0,opu,60.0,0.001,2.0,0.7435,1.1547327041625977,0.7535333333333334,0.0
100.0,0.5,0.0,opu,60.0,0.0001,2.0,0.588,1.1794581413269043,0.5877333333333333,0.0
10.0,0.5,0.0,opu,60.0,0.0001,2.0,0.5884,1.1794581413269043,0.5879166666666666,0.0
1.0,0.5,0.0,opu,60.0,0.0001,2.0,0.5909,1.1794581413269043,0.5894,0.0
0.1,0.5,0.0,opu,60.0,0.0001,2.0,0.6154,1.1794581413269043,0.6023833333333334,0.0
0.01,0.5,0.0,opu,60.0,0.0001,2.0,0.6738,1.1794581413269043,0.6590833333333334,0.0
0.0,0.5,0.0,opu,60.0,0.0001,2.0,0.7435,1.1794581413269043,0.7535333333333334,0.0
100.0,0.5,0.0,opu,60.0,1e-05,2.0,0.5794,1.1428906917572021,0.57285,0.0
10.0,0.5,0.0,opu,60.0,1e-05,2.0,0.5865,1.1428906917572021,0.5852,0.0
1.0,0.5,0.0,opu,60.0,1e-05,2.0,0.588,1.1428906917572021,0.5877333333333333,0.0
0.1,0.5,0.0,opu,60.0,1e-05,2.0,0.5884,1.1428906917572021,0.5879,0.0
0.01,0.5,0.0,opu,60.0,1e-05,2.0,0.5909,1.1428906917572021,0.5894,0.0
0.0,0.5,0.0,opu,60.0,1e-05,2.0,0.7435,1.1428906917572021,0.75355,0.0
100.0,0.5,0.0,opu,60.0,1.0,3.0,0.7564,1.2307209968566895,0.766,0.0
10.0,0.5,0.0,opu,60.0,1.0,3.0,0.7563,1.2307209968566895,0.766,0.0
1.0,0.5,0.0,opu,60.0,1.0,3.0,0.7563,1.2307209968566895,0.7659833333333333,0.0
0.1,0.5,0.0,opu,60.0,1.0,3.0,0.7563,1.2307209968566895,0.7659833333333333,0.0
0.01,0.5,0.0,opu,60.0,1.0,3.0,0.7563,1.2307209968566895,0.7659833333333333,0.0
0.0,0.5,0.0,opu,60.0,1.0,3.0,0.7563,1.2307209968566895,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.1,3.0,0.756,1.2426419258117676,0.7627,0.0
10.0,0.5,0.0,opu,60.0,0.1,3.0,0.7563,1.2426419258117676,0.7659166666666667,0.0
1.0,0.5,0.0,opu,60.0,0.1,3.0,0.7564,1.2426419258117676,0.766,0.0
0.1,0.5,0.0,opu,60.0,0.1,3.0,0.7563,1.2426419258117676,0.766,0.0
0.01,0.5,0.0,opu,60.0,0.1,3.0,0.7563,1.2426419258117676,0.7659833333333333,0.0
0.0,0.5,0.0,opu,60.0,0.1,3.0,0.7563,1.2426419258117676,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.01,3.0,0.6907,1.227931022644043,0.6659833333333334,0.0
10.0,0.5,0.0,opu,60.0,0.01,3.0,0.7427,1.227931022644043,0.7394333333333334,0.0
1.0,0.5,0.0,opu,60.0,0.01,3.0,0.756,1.227931022644043,0.7627,0.0
0.1,0.5,0.0,opu,60.0,0.01,3.0,0.7563,1.227931022644043,0.7659,0.0
0.01,0.5,0.0,opu,60.0,0.01,3.0,0.7564,1.227931022644043,0.766,0.0
0.0,0.5,0.0,opu,60.0,0.01,3.0,0.7563,1.227931022644043,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.001,3.0,0.608,1.1788907051086426,0.6083333333333333,0.0
10.0,0.5,0.0,opu,60.0,0.001,3.0,0.622,1.1788907051086426,0.6174833333333334,0.0
1.0,0.5,0.0,opu,60.0,0.001,3.0,0.6907,1.1788907051086426,0.6659833333333334,0.0
0.1,0.5,0.0,opu,60.0,0.001,3.0,0.7427,1.1788907051086426,0.7394333333333334,0.0
0.01,0.5,0.0,opu,60.0,0.001,3.0,0.756,1.1788907051086426,0.7627,0.0
0.0,0.5,0.0,opu,60.0,0.001,3.0,0.7563,1.1788907051086426,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.0001,3.0,0.607,1.2306625843048096,0.6069166666666667,0.0
10.0,0.5,0.0,opu,60.0,0.0001,3.0,0.6073,1.2306625843048096,0.6074333333333334,0.0
1.0,0.5,0.0,opu,60.0,0.0001,3.0,0.608,1.2306625843048096,0.6083333333333333,0.0
0.1,0.5,0.0,opu,60.0,0.0001,3.0,0.622,1.2306625843048096,0.6174833333333334,0.0
0.01,0.5,0.0,opu,60.0,0.0001,3.0,0.6907,1.2306625843048096,0.6659833333333334,0.0
0.0,0.5,0.0,opu,60.0,0.0001,3.0,0.7563,1.2306625843048096,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,1e-05,3.0,0.5954,1.1250643730163574,0.5855333333333334,0.0
10.0,0.5,0.0,opu,60.0,1e-05,3.0,0.6058,1.1250643730163574,0.60635,0.0
1.0,0.5,0.0,opu,60.0,1e-05,3.0,0.607,1.1250643730163574,0.6069166666666667,0.0
0.1,0.5,0.0,opu,60.0,1e-05,3.0,0.6073,1.1250643730163574,0.6074333333333334,0.0
0.01,0.5,0.0,opu,60.0,1e-05,3.0,0.608,1.1250643730163574,0.6083333333333333,0.0
0.0,0.5,0.0,opu,60.0,1e-05,3.0,0.7563,1.1250643730163574,0.7659833333333333,0.0
100.0,0.5,0.0,opu,60.0,1.0,4.0,0.7616,1.169914722442627,0.7691,0.0
10.0,0.5,0.0,opu,60.0,1.0,4.0,0.7615,1.169914722442627,0.7691166666666667,0.0
1.0,0.5,0.0,opu,60.0,1.0,4.0,0.7615,1.169914722442627,0.7691833333333333,0.0
0.1,0.5,0.0,opu,60.0,1.0,4.0,0.7615,1.169914722442627,0.7691833333333333,0.0
0.01,0.5,0.0,opu,60.0,1.0,4.0,0.7615,1.169914722442627,0.7691833333333333,0.0
0.0,0.5,0.0,opu,60.0,1.0,4.0,0.7615,1.169914722442627,0.7691833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.1,4.0,0.7597,1.2570669651031494,0.7649,0.0
10.0,0.5,0.0,opu,60.0,0.1,4.0,0.7618,1.2570669651031494,0.7685833333333333,0.0
1.0,0.5,0.0,opu,60.0,0.1,4.0,0.7616,1.2570669651031494,0.7691,0.0
0.1,0.5,0.0,opu,60.0,0.1,4.0,0.7615,1.2570669651031494,0.7691166666666667,0.0
0.01,0.5,0.0,opu,60.0,0.1,4.0,0.7615,1.2570669651031494,0.7691833333333333,0.0
0.0,0.5,0.0,opu,60.0,0.1,4.0,0.7615,1.2570669651031494,0.7691833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.01,4.0,0.7053,1.2435779571533203,0.6970166666666666,0.0
10.0,0.5,0.0,opu,60.0,0.01,4.0,0.7432,1.2435779571533203,0.7405,0.0
1.0,0.5,0.0,opu,60.0,0.01,4.0,0.7597,1.2435779571533203,0.7648833333333334,0.0
0.1,0.5,0.0,opu,60.0,0.01,4.0,0.7618,1.2435779571533203,0.7685833333333333,0.0
0.01,0.5,0.0,opu,60.0,0.01,4.0,0.7616,1.2435779571533203,0.7691,0.0
0.0,0.5,0.0,opu,60.0,0.01,4.0,0.7615,1.2435779571533203,0.7691833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.001,4.0,0.6541,1.2526190280914307,0.6524166666666666,0.0
10.0,0.5,0.0,opu,60.0,0.001,4.0,0.6691,1.2526190280914307,0.6621333333333334,0.0
1.0,0.5,0.0,opu,60.0,0.001,4.0,0.7053,1.2526190280914307,0.6970166666666666,0.0
0.1,0.5,0.0,opu,60.0,0.001,4.0,0.7432,1.2526190280914307,0.7405,0.0
0.01,0.5,0.0,opu,60.0,0.001,4.0,0.7597,1.2526190280914307,0.7649,0.0
0.0,0.5,0.0,opu,60.0,0.001,4.0,0.7615,1.2526190280914307,0.7691833333333333,0.0
100.0,0.5,0.0,opu,60.0,0.0001,4.0,0.6517,1.1612908840179443,0.6509666666666667,0.0
10.0,0.5,0.0,opu,60.0,0.0001,4.0,0.6521,1.1612908840179443,0.6512833333333333,0.0
1.0,0.5,0.0,opu,60.0,0.0001,4.0,0.6541,1.1612908840179443,0.6524333333333333,0.0
0.1,0.5,0.0,opu,60.0,0.0001,4.0,0.6691,1.1612908840179443,0.6621333333333334,0.0
0.01,0.5,0.0,opu,60.0,0.0001,4.0,0.7053,1.1612908840179443,0.6970166666666666,0.0
0.0,0.5,0.0,opu,60.0,0.0001,4.0,0.7615,1.1612908840179443,0.7691833333333333,0.0
100.0,0.5,0.0,opu,60.0,1e-05,4.0,0.6433,1.1893267631530762,0.6241,0.0
10.0,0.5,0.0,opu,60.0,1e-05,4.0,0.6501,1.1893267631530762,0.6489666666666667,0.0
1.0,0.5,0.0,opu,60.0,1e-05,4.0,0.6517,1.1893267631530762,0.6509666666666667,0.0
0.1,0.5,0.0,opu,60.0,1e-05,4.0,0.6521,1.1893267631530762,0.6512833333333333,0.0
0.01,0.5,0.0,opu,60.0,1e-05,4.0,0.6541,1.1893267631530762,0.6524166666666666,0.0
0.0,0.5,0.0,opu,60.0,1e-05,4.0,0.7615,1.1893267631530762,0.7691833333333333,0.0
100.0,0.5,0.0,opu,70.0,1.0,0.0,0.7753,1.3720760345458984,0.7816666666666666,0.0
10.0,0.5,0.0,opu,70.0,1.0,0.0,0.7754,1.3720760345458984,0.7816833333333333,0.0
1.0,0.5,0.0,opu,70.0,1.0,0.0,0.7754,1.3720760345458984,0.78165,0.0
0.1,0.5,0.0,opu,70.0,1.0,0.0,0.7754,1.3720760345458984,0.78165,0.0
0.01,0.5,0.0,opu,70.0,1.0,0.0,0.7754,1.3720760345458984,0.78165,0.0
0.0,0.5,0.0,opu,70.0,1.0,0.0,0.7754,1.3720760345458984,0.78165,0.0
100.0,0.5,0.0,opu,70.0,0.1,0.0,0.7741,1.4030821323394775,0.7778833333333334,0.0
10.0,0.5,0.0,opu,70.0,0.1,0.0,0.7755,1.4030821323394775,0.7816166666666666,0.0
1.0,0.5,0.0,opu,70.0,0.1,0.0,0.7753,1.4030821323394775,0.7816666666666666,0.0
0.1,0.5,0.0,opu,70.0,0.1,0.0,0.7754,1.4030821323394775,0.7816833333333333,0.0
0.01,0.5,0.0,opu,70.0,0.1,0.0,0.7754,1.4030821323394775,0.78165,0.0
0.0,0.5,0.0,opu,70.0,0.1,0.0,0.7754,1.4030821323394775,0.78165,0.0
100.0,0.5,0.0,opu,70.0,0.01,0.0,0.7178,1.3592565059661865,0.69765,0.0
10.0,0.5,0.0,opu,70.0,0.01,0.0,0.761,1.3592565059661865,0.7565666666666667,0.0
1.0,0.5,0.0,opu,70.0,0.01,0.0,0.7741,1.3592565059661865,0.7778833333333334,0.0
0.1,0.5,0.0,opu,70.0,0.01,0.0,0.7755,1.3592565059661865,0.7816166666666666,0.0
0.01,0.5,0.0,opu,70.0,0.01,0.0,0.7753,1.3592565059661865,0.7816666666666666,0.0
0.0,0.5,0.0,opu,70.0,0.01,0.0,0.7754,1.3592565059661865,0.78165,0.0
100.0,0.5,0.0,opu,70.0,0.001,0.0,0.6091,1.3325505256652832,0.6092,0.0
10.0,0.5,0.0,opu,70.0,0.001,0.0,0.6427,1.3325505256652832,0.6311666666666667,0.0
1.0,0.5,0.0,opu,70.0,0.001,0.0,0.7178,1.3325505256652832,0.69765,0.0
0.1,0.5,0.0,opu,70.0,0.001,0.0,0.761,1.3325505256652832,0.7565666666666667,0.0
0.01,0.5,0.0,opu,70.0,0.001,0.0,0.7741,1.3325505256652832,0.7778833333333334,0.0
0.0,0.5,0.0,opu,70.0,0.001,0.0,0.7754,1.3325505256652832,0.78165,0.0
100.0,0.5,0.0,opu,70.0,0.0001,0.0,0.6034,1.4277284145355225,0.60625,0.0
10.0,0.5,0.0,opu,70.0,0.0001,0.0,0.6041,1.4277284145355225,0.6067166666666667,0.0
1.0,0.5,0.0,opu,70.0,0.0001,0.0,0.6091,1.4277284145355225,0.6092,0.0
0.1,0.5,0.0,opu,70.0,0.0001,0.0,0.6427,1.4277284145355225,0.6311666666666667,0.0
0.01,0.5,0.0,opu,70.0,0.0001,0.0,0.7178,1.4277284145355225,0.69765,0.0
0.0,0.5,0.0,opu,70.0,0.0001,0.0,0.7754,1.4277284145355225,0.78165,0.0
100.0,0.5,0.0,opu,70.0,1e-05,0.0,0.5975,1.3066771030426025,0.5832333333333334,0.0
10.0,0.5,0.0,opu,70.0,1e-05,0.0,0.6017,1.3066771030426025,0.6031666666666666,0.0
1.0,0.5,0.0,opu,70.0,1e-05,0.0,0.6034,1.3066771030426025,0.60625,0.0
0.1,0.5,0.0,opu,70.0,1e-05,0.0,0.6041,1.3066771030426025,0.6067166666666667,0.0
0.01,0.5,0.0,opu,70.0,1e-05,0.0,0.6091,1.3066771030426025,0.6092,0.0
0.0,0.5,0.0,opu,70.0,1e-05,0.0,0.7754,1.3066771030426025,0.78165,0.0
100.0,0.5,0.0,opu,70.0,1.0,1.0,0.7632,1.2838013172149658,0.7723833333333333,0.0
10.0,0.5,0.0,opu,70.0,1.0,1.0,0.7633,1.2838013172149658,0.7724666666666666,0.0
1.0,0.5,0.0,opu,70.0,1.0,1.0,0.7633,1.2838013172149658,0.7724833333333333,0.0
0.1,0.5,0.0,opu,70.0,1.0,1.0,0.7633,1.2838013172149658,0.7724833333333333,0.0
0.01,0.5,0.0,opu,70.0,1.0,1.0,0.7633,1.2838013172149658,0.7724833333333333,0.0
0.0,0.5,0.0,opu,70.0,1.0,1.0,0.7633,1.2838013172149658,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,0.1,1.0,0.7621,1.344191074371338,0.7681,0.0
10.0,0.5,0.0,opu,70.0,0.1,1.0,0.7634,1.344191074371338,0.7722833333333333,0.0
1.0,0.5,0.0,opu,70.0,0.1,1.0,0.7632,1.344191074371338,0.7723833333333333,0.0
0.1,0.5,0.0,opu,70.0,0.1,1.0,0.7633,1.344191074371338,0.7724666666666666,0.0
0.01,0.5,0.0,opu,70.0,0.1,1.0,0.7633,1.344191074371338,0.7724833333333333,0.0
0.0,0.5,0.0,opu,70.0,0.1,1.0,0.7633,1.344191074371338,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,0.01,1.0,0.7037,1.4582021236419678,0.6863833333333333,0.0
10.0,0.5,0.0,opu,70.0,0.01,1.0,0.7487,1.4582021236419678,0.744,0.0
1.0,0.5,0.0,opu,70.0,0.01,1.0,0.7621,1.4582021236419678,0.7681,0.0
0.1,0.5,0.0,opu,70.0,0.01,1.0,0.7634,1.4582021236419678,0.7722833333333333,0.0
0.01,0.5,0.0,opu,70.0,0.01,1.0,0.7632,1.4582021236419678,0.7723833333333333,0.0
0.0,0.5,0.0,opu,70.0,0.01,1.0,0.7633,1.4582021236419678,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,0.001,1.0,0.6012,1.2341668605804443,0.60175,0.0
10.0,0.5,0.0,opu,70.0,0.001,1.0,0.6326,1.2341668605804443,0.6214,0.0
1.0,0.5,0.0,opu,70.0,0.001,1.0,0.7037,1.2341668605804443,0.6863833333333333,0.0
0.1,0.5,0.0,opu,70.0,0.001,1.0,0.7487,1.2341668605804443,0.744,0.0
0.01,0.5,0.0,opu,70.0,0.001,1.0,0.7621,1.2341668605804443,0.7681,0.0
0.0,0.5,0.0,opu,70.0,0.001,1.0,0.7633,1.2341668605804443,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,0.0001,1.0,0.5962,1.2727210521697998,0.5986833333333333,0.0
10.0,0.5,0.0,opu,70.0,0.0001,1.0,0.5967,1.2727210521697998,0.5991666666666666,0.0
1.0,0.5,0.0,opu,70.0,0.0001,1.0,0.6012,1.2727210521697998,0.60175,0.0
0.1,0.5,0.0,opu,70.0,0.0001,1.0,0.6326,1.2727210521697998,0.6214,0.0
0.01,0.5,0.0,opu,70.0,0.0001,1.0,0.7037,1.2727210521697998,0.6863833333333333,0.0
0.0,0.5,0.0,opu,70.0,0.0001,1.0,0.7633,1.2727210521697998,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,1e-05,1.0,0.5889,1.3707971572875977,0.5816,0.0
10.0,0.5,0.0,opu,70.0,1e-05,1.0,0.5954,1.3707971572875977,0.5980833333333333,0.0
1.0,0.5,0.0,opu,70.0,1e-05,1.0,0.5962,1.3707971572875977,0.5986833333333333,0.0
0.1,0.5,0.0,opu,70.0,1e-05,1.0,0.5968,1.3707971572875977,0.5991666666666666,0.0
0.01,0.5,0.0,opu,70.0,1e-05,1.0,0.6012,1.3707971572875977,0.60175,0.0
0.0,0.5,0.0,opu,70.0,1e-05,1.0,0.7633,1.3707971572875977,0.7724833333333333,0.0
100.0,0.5,0.0,opu,70.0,1.0,2.0,0.7595,1.224384069442749,0.77155,0.0
10.0,0.5,0.0,opu,70.0,1.0,2.0,0.7596,1.224384069442749,0.7715666666666666,0.0
1.0,0.5,0.0,opu,70.0,1.0,2.0,0.7596,1.224384069442749,0.7715666666666666,0.0
0.1,0.5,0.0,opu,70.0,1.0,2.0,0.7596,1.224384069442749,0.7715666666666666,0.0
0.01,0.5,0.0,opu,70.0,1.0,2.0,0.7596,1.224384069442749,0.7715666666666666,0.0
0.0,0.5,0.0,opu,70.0,1.0,2.0,0.7596,1.224384069442749,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,0.1,2.0,0.7578,1.2754971981048584,0.7663833333333333,0.0
10.0,0.5,0.0,opu,70.0,0.1,2.0,0.7593,1.2754971981048584,0.77125,0.0
1.0,0.5,0.0,opu,70.0,0.1,2.0,0.7595,1.2754971981048584,0.77155,0.0
0.1,0.5,0.0,opu,70.0,0.1,2.0,0.7596,1.2754971981048584,0.7715666666666666,0.0
0.01,0.5,0.0,opu,70.0,0.1,2.0,0.7596,1.2754971981048584,0.7715666666666666,0.0
0.0,0.5,0.0,opu,70.0,0.1,2.0,0.7596,1.2754971981048584,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,0.01,2.0,0.6977,1.3592514991760254,0.6815166666666667,0.0
10.0,0.5,0.0,opu,70.0,0.01,2.0,0.7443,1.3592514991760254,0.74185,0.0
1.0,0.5,0.0,opu,70.0,0.01,2.0,0.7578,1.3592514991760254,0.7663833333333333,0.0
0.1,0.5,0.0,opu,70.0,0.01,2.0,0.7593,1.3592514991760254,0.77125,0.0
0.01,0.5,0.0,opu,70.0,0.01,2.0,0.7595,1.3592514991760254,0.7715666666666666,0.0
0.0,0.5,0.0,opu,70.0,0.01,2.0,0.7596,1.3592514991760254,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,0.001,2.0,0.5908,1.3690118789672852,0.5942333333333333,0.0
10.0,0.5,0.0,opu,70.0,0.001,2.0,0.6254,1.3690118789672852,0.61175,0.0
1.0,0.5,0.0,opu,70.0,0.001,2.0,0.6977,1.3690118789672852,0.6815166666666667,0.0
0.1,0.5,0.0,opu,70.0,0.001,2.0,0.7443,1.3690118789672852,0.74185,0.0
0.01,0.5,0.0,opu,70.0,0.001,2.0,0.7578,1.3690118789672852,0.7663833333333333,0.0
0.0,0.5,0.0,opu,70.0,0.001,2.0,0.7596,1.3690118789672852,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,0.0001,2.0,0.586,1.3662679195404053,0.5911833333333333,0.0
10.0,0.5,0.0,opu,70.0,0.0001,2.0,0.5862,1.3662679195404053,0.5916333333333333,0.0
1.0,0.5,0.0,opu,70.0,0.0001,2.0,0.5908,1.3662679195404053,0.5942333333333333,0.0
0.1,0.5,0.0,opu,70.0,0.0001,2.0,0.6254,1.3662679195404053,0.61175,0.0
0.01,0.5,0.0,opu,70.0,0.0001,2.0,0.6977,1.3662679195404053,0.6815166666666667,0.0
0.0,0.5,0.0,opu,70.0,0.0001,2.0,0.7596,1.3662679195404053,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,1e-05,2.0,0.5799,1.3044931888580322,0.57075,0.0
10.0,0.5,0.0,opu,70.0,1e-05,2.0,0.5864,1.3044931888580322,0.5896833333333333,0.0
1.0,0.5,0.0,opu,70.0,1e-05,2.0,0.586,1.3044931888580322,0.5911833333333333,0.0
0.1,0.5,0.0,opu,70.0,1e-05,2.0,0.5862,1.3044931888580322,0.5916333333333333,0.0
0.01,0.5,0.0,opu,70.0,1e-05,2.0,0.5908,1.3044931888580322,0.5942333333333333,0.0
0.0,0.5,0.0,opu,70.0,1e-05,2.0,0.7596,1.3044931888580322,0.7715666666666666,0.0
100.0,0.5,0.0,opu,70.0,1.0,3.0,0.7684,1.3161399364471436,0.7722666666666667,0.0
10.0,0.5,0.0,opu,70.0,1.0,3.0,0.7685,1.3161399364471436,0.7723333333333333,0.0
1.0,0.5,0.0,opu,70.0,1.0,3.0,0.7685,1.3161399364471436,0.7723333333333333,0.0
0.1,0.5,0.0,opu,70.0,1.0,3.0,0.7685,1.3161399364471436,0.7723333333333333,0.0
0.01,0.5,0.0,opu,70.0,1.0,3.0,0.7685,1.3161399364471436,0.7723333333333333,0.0
0.0,0.5,0.0,opu,70.0,1.0,3.0,0.7685,1.3161399364471436,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,0.1,3.0,0.766,1.289046049118042,0.7683,0.0
10.0,0.5,0.0,opu,70.0,0.1,3.0,0.7683,1.289046049118042,0.77185,0.0
1.0,0.5,0.0,opu,70.0,0.1,3.0,0.7684,1.289046049118042,0.7722666666666667,0.0
0.1,0.5,0.0,opu,70.0,0.1,3.0,0.7685,1.289046049118042,0.7723333333333333,0.0
0.01,0.5,0.0,opu,70.0,0.1,3.0,0.7685,1.289046049118042,0.7723333333333333,0.0
0.0,0.5,0.0,opu,70.0,0.1,3.0,0.7685,1.289046049118042,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,0.01,3.0,0.7095,1.330366611480713,0.6885666666666667,0.0
10.0,0.5,0.0,opu,70.0,0.01,3.0,0.7553,1.330366611480713,0.7456833333333334,0.0
1.0,0.5,0.0,opu,70.0,0.01,3.0,0.766,1.330366611480713,0.7683,0.0
0.1,0.5,0.0,opu,70.0,0.01,3.0,0.7683,1.330366611480713,0.77185,0.0
0.01,0.5,0.0,opu,70.0,0.01,3.0,0.7684,1.330366611480713,0.7722666666666667,0.0
0.0,0.5,0.0,opu,70.0,0.01,3.0,0.7685,1.330366611480713,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,0.001,3.0,0.6271,1.389827013015747,0.6242666666666666,0.0
10.0,0.5,0.0,opu,70.0,0.001,3.0,0.6458,1.389827013015747,0.6335833333333334,0.0
1.0,0.5,0.0,opu,70.0,0.001,3.0,0.7095,1.389827013015747,0.6885666666666667,0.0
0.1,0.5,0.0,opu,70.0,0.001,3.0,0.7553,1.389827013015747,0.7456833333333334,0.0
0.01,0.5,0.0,opu,70.0,0.001,3.0,0.766,1.389827013015747,0.7683,0.0
0.0,0.5,0.0,opu,70.0,0.001,3.0,0.7685,1.389827013015747,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,0.0001,3.0,0.6241,1.2126615047454834,0.62275,0.0
10.0,0.5,0.0,opu,70.0,0.0001,3.0,0.6245,1.2126615047454834,0.6229666666666667,0.0
1.0,0.5,0.0,opu,70.0,0.0001,3.0,0.6271,1.2126615047454834,0.6242666666666666,0.0
0.1,0.5,0.0,opu,70.0,0.0001,3.0,0.6458,1.2126615047454834,0.6335833333333334,0.0
0.01,0.5,0.0,opu,70.0,0.0001,3.0,0.7095,1.2126615047454834,0.6885666666666667,0.0
0.0,0.5,0.0,opu,70.0,0.0001,3.0,0.7685,1.2126615047454834,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,1e-05,3.0,0.6155,1.3477795124053955,0.6042166666666666,0.0
10.0,0.5,0.0,opu,70.0,1e-05,3.0,0.6233,1.3477795124053955,0.62155,0.0
1.0,0.5,0.0,opu,70.0,1e-05,3.0,0.6241,1.3477795124053955,0.62275,0.0
0.1,0.5,0.0,opu,70.0,1e-05,3.0,0.6245,1.3477795124053955,0.6229833333333333,0.0
0.01,0.5,0.0,opu,70.0,1e-05,3.0,0.6271,1.3477795124053955,0.6242833333333333,0.0
0.0,0.5,0.0,opu,70.0,1e-05,3.0,0.7685,1.3477795124053955,0.7723333333333333,0.0
100.0,0.5,0.0,opu,70.0,1.0,4.0,0.7651,1.2609212398529053,0.7728333333333334,0.0
10.0,0.5,0.0,opu,70.0,1.0,4.0,0.7652,1.2609212398529053,0.7728333333333334,0.0
1.0,0.5,0.0,opu,70.0,1.0,4.0,0.7652,1.2609212398529053,0.7728166666666667,0.0
0.1,0.5,0.0,opu,70.0,1.0,4.0,0.7652,1.2609212398529053,0.7728166666666667,0.0
0.01,0.5,0.0,opu,70.0,1.0,4.0,0.7652,1.2609212398529053,0.7728166666666667,0.0
0.0,0.5,0.0,opu,70.0,1.0,4.0,0.7652,1.2609212398529053,0.7728166666666667,0.0
100.0,0.5,0.0,opu,70.0,0.1,4.0,0.762,1.202620267868042,0.7687166666666667,0.0
10.0,0.5,0.0,opu,70.0,0.1,4.0,0.7653,1.202620267868042,0.7724166666666666,0.0
1.0,0.5,0.0,opu,70.0,0.1,4.0,0.7651,1.202620267868042,0.7728166666666667,0.0
0.1,0.5,0.0,opu,70.0,0.1,4.0,0.7652,1.202620267868042,0.7728333333333334,0.0
0.01,0.5,0.0,opu,70.0,0.1,4.0,0.7652,1.202620267868042,0.7728166666666667,0.0
0.0,0.5,0.0,opu,70.0,0.1,4.0,0.7652,1.202620267868042,0.7728166666666667,0.0
100.0,0.5,0.0,opu,70.0,0.01,4.0,0.6917,1.3713600635528564,0.6799166666666666,0.0
