alpha,degree,dummy,kernel,output_dim,scale,seed,test_score,training_time,validation_score,warnings
0.1,2.0,20.0,opu,5000.0,0.001,0.0,0.8773,63.21824884414673,0.8814166666666666,12.0
0.01,2.0,20.0,opu,5000.0,0.001,0.0,0.8772,63.21824884414673,0.8814166666666666,12.0
0.0,2.0,20.0,opu,5000.0,0.001,0.0,0.8772,63.21824884414673,0.8814166666666666,12.0
100.0,2.0,20.0,opu,5000.0,0.0001,0.0,0.855,64.00500965118408,0.8601666666666666,8.0
10.0,2.0,20.0,opu,5000.0,0.0001,0.0,0.8685,64.00500965118408,0.8748333333333334,8.0
1.0,2.0,20.0,opu,5000.0,0.0001,0.0,0.8724,64.00500965118408,0.8801666666666667,8.0
0.1,2.0,20.0,opu,5000.0,0.0001,0.0,0.8758,64.00500965118408,0.8811666666666667,8.0
0.01,2.0,20.0,opu,5000.0,0.0001,0.0,0.8772,64.00500965118408,0.8811666666666667,8.0
0.0,2.0,20.0,opu,5000.0,0.0001,0.0,0.8772,64.00500965118408,0.8814166666666666,8.0
100.0,2.0,20.0,opu,5000.0,1e-05,0.0,0.792,63.430240631103516,0.7995833333333333,4.0
10.0,2.0,20.0,opu,5000.0,1e-05,0.0,0.8279,63.430240631103516,0.83375,4.0
1.0,2.0,20.0,opu,5000.0,1e-05,0.0,0.855,63.430240631103516,0.8601666666666666,4.0
0.1,2.0,20.0,opu,5000.0,1e-05,0.0,0.8685,63.430240631103516,0.8748333333333334,4.0
0.01,2.0,20.0,opu,5000.0,1e-05,0.0,0.8724,63.430240631103516,0.8801666666666667,4.0
0.0,2.0,20.0,opu,5000.0,1e-05,0.0,0.8772,63.430240631103516,0.8814166666666666,4.0
